Score	HelpfulnessRatio	ReviewLength	UserReviewCount	ProductReviewCount	Positive
5	0.0	115	2	5	1
5	0.8333333333333334	215	2	5	1
4	0.0	1184	4	16	1
5	0.6666666666666666	525	1	75	1
5	0.5	101	1	1	1
5	0.0	130	2	130	1
5	0.0	286	1	8	1
5	0.75	142	3	3	1
5	0.5	1009	1	1	1
5	0.5	177	19	66	1
5	0.0	148	1	32	1
5	0.0	97	14	60	1
2	0.0	348	11	455	0
5	0.0	974	62	144	1
3	0.0	134	2	16	0
5	0.0	96	17	37	1
5	0.5	295	1	6	1
5	0.5	540	3	257	1
1	0.5	263	1	104	0
5	0.0	224	4	176	1
5	0.0	108	1	17	1
4	0.5	1245	12	246	1
4	0.25	666	1	32	1
5	0.0	246	7	269	1
1	0.0	434	1	44	0
1	0.6666666666666666	404	1	39	0
5	0.0	147	2	215	1
2	0.0	938	19	186	0
2	0.3333333333333333	544	13	254	0
5	0.6666666666666666	141	12	68	1
5	0.0	222	3	12	1
3	0.0	430	8	260	0
5	0.0	841	3	12	1
5	0.5	118	17	32	1
5	0.0	170	1	22	1
5	0.0	350	5	324	1
4	0.0	451	12	8	1
5	0.75	469	30	2	1
4	0.0	124	1	4	1
5	0.6666666666666666	442	7	66	1
2	0.0	253	1	2	0
5	0.0	120	5	332	1
1	0.0	214	1	42	0
4	0.4	1204	10	41	1
5	0.5	365	2	29	1
4	0.0	1342	36	387	1
5	0.0	603	4	4	1
5	0.5	227	6	98	1
5	0.0	452	4	6	1
5	0.3333333333333333	105	1	31	1
5	0.0	523	2	26	1
3	0.14285714285714285	164	2	17	0
4	0.0	399	17	209	1
5	0.0	363	39	22	1
5	0.0	580	5	86	1
5	0.75	874	6	69	1
1	0.5	231	2	22	0
5	0.6666666666666666	975	1	17	1
4	0.5	362	2	556	1
3	0.0	273	5	43	0
5	0.3333333333333333	689	30	7	1
5	0.0	281	14	23	1
1	0.0	96	1	8	0
5	0.9	738	5	632	1
5	0.5	150	1	232	1
1	0.6875	514	10	542	0
5	0.0	1076	17	288	1
5	0.0	392	12	174	1
2	0.0	440	2	14	0
5	0.0	313	17	218	1
5	0.8	869	3	6	1
5	0.0	901	3	46	1
5	0.0	358	2	276	1
4	0.0	367	6	75	1
5	0.5	1243	6	10	1
1	0.0	647	1	1	0
3	0.5	205	9	113	0
1	0.0	365	35	2	0
5	0.875	472	12	91	1
1	0.0	135	1	13	0
1	0.2	692	2	3	0
1	0.36363636363636365	257	1	111	0
5	0.0	733	1	26	1
4	0.0	133	1	2	1
1	0.0	314	1	60	0
5	0.6	122	2	3	1
5	0.0	671	1	3	1
5	0.0	167	1	1	1
2	0.3333333333333333	158	3	162	0
5	0.5	189	6	72	1
4	0.5714285714285714	319	15	54	1
5	0.0	305	1	8	1
5	0.8888888888888888	98	12	6	1
5	0.0	347	6	146	1
5	0.0	241	7	100	1
5	0.0	138	19	49	1
5	0.5	233	14	7	1
1	0.25	505	4	5	0
4	0.8	449	10	1	1
4	0.0	133	1	99	1
1	0.5	329	1	2	0
1	0.3333333333333333	155	3	1	0
4	0.9166666666666666	864	2	34	1
5	0.0	482	1	88	1
5	0.0	205	1	3	1
5	0.9655172413793104	531	123	65	1
4	0.0	325	26	14	1
5	0.0	195	16	1	1
2	0.3333333333333333	490	52	60	0
5	0.0	196	1	75	1
5	0.0	138	1	47	1
5	0.75	410	34	8	1
5	0.6666666666666666	1360	4	387	1
5	0.9090909090909091	218	4	5	1
5	0.0	164	1	4	1
5	0.0	756	16	80	1
5	0.0	242	2	5	1
4	0.0	701	3	4	1
4	0.0	439	30	246	1
5	0.0	78	14	60	1
5	0.5	516	10	91	1
5	0.0	90	1	1	1
5	0.0	166	9	455	1
5	0.0	433	1	33	1
5	0.8	374	3	7	1
5	0.0	159	5	54	1
3	0.3333333333333333	103	12	103	0
5	0.0	104	2	17	1
5	0.0	119	7	73	1
3	0.0	255	45	170	0
2	0.0	220	3	22	0
5	0.0	852	16	1	1
5	0.5	449	8	46	1
5	0.0	172	1	18	1
5	0.0	223	6	25	1
5	0.5	159	1	12	1
5	0.75	247	22	12	1
3	0.0	409	7	362	0
5	0.0	340	9	75	1
3	0.0	332	15	332	0
4	0.0	561	1	1	1
4	0.0	194	15	65	1
3	0.0	1142	1	55	0
5	0.6666666666666666	431	7	128	1
5	0.6666666666666666	221	1	1	1
5	0.5	216	18	34	1
5	0.0	146	2	5	1
5	0.4	287	13	3	1
1	0.0	643	2	22	0
1	0.0	226	1	12	0
2	0.5	774	1	30	0
5	0.0	386	8	75	1
5	0.0	289	7	166	1
3	0.25	179	5	192	0
1	0.0	194	1	2	0
5	0.6666666666666666	403	11	101	1
5	0.75	1565	6	50	1
5	0.0	214	5	1	1
2	0.5	297	5	6	0
5	0.0	317	2	93	1
5	0.0	390	5	178	1
4	0.0	769	49	19	1
5	0.6666666666666666	718	1	5	1
4	0.5	262	26	18	1
1	0.0	401	1	1	0
4	0.5	534	1	251	1
5	0.9166666666666666	472	5	8	1
1	0.4	375	1	24	0
4	0.8333333333333334	159	2	6	1
4	0.5	678	6	205	1
4	0.0	159	1	20	1
4	0.0	713	59	27	1
5	0.0	730	1	46	1
5	0.0	381	45	288	1
5	0.5	133	3	257	1
5	0.0	210	3	159	1
5	0.0	129	1	122	1
2	0.0	307	114	47	0
5	0.0	212	2	5	1
5	0.5	144	4	455	1
5	0.0	1176	6	101	1
2	0.5	1246	24	564	0
5	0.0	189	1	188	1
5	0.5	215	3	8	1
5	0.0	120	10	31	1
5	0.5	1205	2	556	1
5	0.0	215	2	1	1
5	0.0	336	52	60	1
5	0.8	126	1	8	1
5	0.0	135	2	21	1
3	0.5	269	1	5	0
5	0.7142857142857143	223	6	4	1
5	0.0	182	14	119	1
5	0.0	197	1	1	1
5	0.0	135	1	16	1
5	0.6666666666666666	243	6	5	1
5	0.0	121	15	105	1
4	0.0	473	12	103	1
5	0.0	131	5	332	1
4	0.0	94	1	57	1
4	0.25	108	1	542	1
5	0.0	424	1	8	1
4	0.5	231	1	16	1
5	0.0	796	1	2	1
5	0.5	569	1	8	1
5	0.0	644	43	2	1
5	0.0	210	1	9	1
4	0.5	327	6	97	1
5	0.875	958	5	151	1
4	0.0	273	1	285	1
4	0.6666666666666666	347	1	1	1
5	0.5	1718	22	2	1
4	0.0	85	1	42	1
5	0.0	331	5	242	1
5	0.0	381	41	101	1
5	0.0	82	1	4	1
5	0.0	308	1	8	1
5	0.0	208	1	267	1
5	0.9615384615384616	633	1	41	1
5	0.3333333333333333	110	1	7	1
5	0.0	294	20	11	1
5	0.0	163	14	98	1
3	0.0	276	9	455	0
5	0.0	288	4	172	1
5	0.0	2175	2	74	1
1	0.0	547	5	202	0
4	0.0	263	6	101	1
5	0.9090909090909091	685	1	11	1
5	0.5	967	19	28	1
3	0.6666666666666666	444	8	13	0
5	0.0	161	12	103	1
3	0.0	552	3	3	0
5	0.0	175	1	90	1
5	0.0	192	12	117	1
5	0.0	528	9	274	1
5	0.0	497	1	82	1
5	0.6666666666666666	250	1	10	1
5	0.0	716	1	14	1
5	0.0	118	1	1	1
5	0.0	184	2	2	1
5	0.3333333333333333	205	7	43	1
5	0.0	552	2	14	1
5	0.8	627	2	254	1
2	0.0	207	1	24	0
5	0.3333333333333333	96	3	9	1
5	0.0	321	1	24	1
5	0.0	422	4	632	1
2	0.0	273	18	31	0
5	0.5	375	1	40	1
5	0.75	1621	23	10	1
5	0.8	997	26	10	1
5	0.6666666666666666	548	4	15	1
4	0.0	305	3	5	1
5	0.0	344	6	77	1
5	0.0	95	25	170	1
2	0.0	210	1	9	0
1	0.0	268	1	13	0
5	0.0	70	3	1	1
5	0.75	467	3	5	1
1	0.3333333333333333	554	1	93	0
5	0.0	772	67	1	1
2	0.3333333333333333	324	9	9	0
5	0.8	513	34	60	1
5	0.0	166	2	1	1
3	0.5	253	2	4	0
5	0.5	640	2	84	1
5	0.0	465	1	14	1
5	0.7142857142857143	108	17	21	1
5	0.0	230	3	12	1
5	0.0	338	5	455	1
5	0.0	252	5	274	1
5	0.0	426	1	28	1
5	0.1076923076923077	301	1	16	1
3	0.8	997	6	22	0
2	0.0	361	1	2	0
5	0.0	202	1	8	1
5	0.0	299	5	9	1
1	0.6	203	1	19	0
1	0.0	399	3	4	0
3	0.0	645	5	149	0
5	0.5	200	10	413	1
2	0.5	653	256	10	0
4	0.5	137	1	7	1
5	0.0	492	4	5	1
4	0.0	208	14	116	1
5	0.6666666666666666	407	1	37	1
5	0.5	171	4	52	1
4	0.75	157	1	21	1
4	0.0	181	6	3	1
5	0.0	123	7	206	1
5	0.0	227	3	159	1
3	0.0	283	55	191	0
5	0.9166666666666666	241	9	46	1
5	0.0	262	15	126	1
5	0.0	228	3	9	1
5	0.5	83	33	112	1
2	0.0	281	1	12	0
5	0.5	127	2	14	1
5	0.0	603	113	105	1
5	0.0	177	1	2	1
5	0.0	420	1	1	1
5	0.0	265	1	1	1
5	0.0	154	9	564	1
5	0.5	431	27	170	1
1	0.8888888888888888	531	59	51	0
5	0.0	83	1	1	1
4	0.7777777777777778	140	2	60	1
5	0.0	123	1	28	1
5	0.0	93	1	27	1
5	0.6666666666666666	229	1	15	1
5	0.0	111	3	58	1
5	0.0	154	1	913	1
5	0.0	209	2	542	1
5	0.6666666666666666	712	4	65	1
1	0.0	407	18	8	0
5	0.0	333	2	4	1
5	0.0	203	16	62	1
5	0.5	188	25	170	1
1	0.16666666666666666	163	6	204	0
3	0.5	572	4	15	0
2	0.0	129	1	28	0
1	0.0	145	3	65	0
1	0.0	178	12	103	0
3	0.0	246	4	347	0
5	0.6666666666666666	334	11	1	1
5	0.6666666666666666	478	1	93	1
5	0.3333333333333333	85	1	10	1
5	0.6666666666666666	517	2	50	1
5	0.75	692	2	27	1
1	0.3333333333333333	155	15	8	0
5	0.5	295	12	174	1
5	0.0	126	1	224	1
5	0.5	87	1	93	1
5	0.0	425	12	10	1
5	0.0	159	26	21	1
5	0.8333333333333334	107	4	34	1
5	0.0	526	1	2	1
5	0.0	455	1	15	1
5	0.0	206	3	2	1
5	0.0	682	10	219	1
1	0.6666666666666666	249	11	117	0
5	0.0	116	1	3	1
5	0.0	375	1	6	1
2	0.0	265	6	18	0
1	0.0	227	3	159	0
3	0.5	465	8	1	0
2	0.5	672	15	108	0
5	0.9230769230769231	944	117	3	1
5	0.5	119	3	47	1
4	0.0	186	2	4	1
5	0.5	261	2	292	1
3	0.0	897	41	216	0
5	0.8333333333333334	187	8	137	1
5	0.5	236	12	204	1
4	0.6666666666666666	245	5	24	1
5	0.5	164	10	50	1
5	0.5	624	3	195	1
4	0.5	154	3	19	1
5	0.0	1165	142	9	1
5	0.6666666666666666	266	20	1	1
2	0.0	183	1	10	0
5	0.5	862	26	170	1
5	0.3333333333333333	204	1	623	1
1	0.8333333333333334	205	1	9	0
5	0.0	119	2	9	1
1	0.5	466	1	82	0
5	0.3333333333333333	87	4	1	1
5	0.0	220	1	2	1
4	0.0	264	1	27	1
5	0.5	185	2	1	1
5	0.5	1217	3	1	1
3	0.0	156	1	66	0
5	0.6666666666666666	117	8	5	1
5	0.0	614	24	95	1
5	0.0	180	2	23	1
5	0.0	132	1	7	1
5	0.0	296	7	23	1
5	0.75	680	1	12	1
5	0.8	374	8	209	1
5	0.5	415	1	7	1
5	0.5	169	3	74	1
5	0.75	407	53	6	1
1	0.5	400	3	1	0
3	0.5	659	12	166	0
5	0.0	130	3	1	1
3	0.25	273	6	19	0
5	0.0	129	23	632	1
5	0.5	214	5	3	1
5	0.875	524	6	6	1
4	0.0	240	1	36	1
5	0.75	838	1	12	1
2	0.0	462	22	112	0
5	0.3333333333333333	282	1	567	1
3	0.5	598	1	4	0
5	0.0	464	19	9	1
3	0.6666666666666666	1973	52	4	0
5	0.75	915	1	28	1
5	0.0	156	1	29	1
1	0.75	195	1	1	0
5	0.5	478	2	556	1
5	0.0	178	1	58	1
5	0.3333333333333333	107	3	6	1
1	0.0	168	3	43	0
2	0.0	184	15	104	0
5	0.0	194	8	632	1
4	0.0	888	31	564	1
5	0.8333333333333334	428	5	12	1
3	0.3333333333333333	138	1	305	0
5	0.25	156	2	362	1
5	0.0	119	1	10	1
3	0.8333333333333334	107	25	103	0
1	0.0	171	17	172	0
5	0.0	227	2	26	1
5	0.7857142857142857	1209	2	304	1
3	0.0	244	34	3	0
5	0.6666666666666666	162	14	12	1
4	0.0	616	1	26	1
3	0.0	1318	62	288	0
2	0.75	1084	3	57	0
5	0.5	445	1	5	1
5	0.0	111	2	530	1
1	0.5	424	1	5	0
5	0.0	124	3	3	1
1	0.3333333333333333	800	2	24	0
3	0.875	1494	10	219	0
1	0.5	544	1	1	0
5	0.5	169	1	4	1
5	0.0	449	1	47	1
5	0.0	146	8	53	1
5	0.9	593	113	8	1
5	0.0	144	4	238	1
4	0.0	118	3	1	1
5	0.8571428571428571	512	29	4	1
3	0.0	469	9	295	0
5	0.75	253	4	4	1
5	0.5	276	9	178	1
5	0.6666666666666666	1256	34	5	1
1	0.5	83	1	19	0
4	0.6	190	6	202	1
1	0.25	404	9	564	0
1	0.6666666666666666	281	1	2	0
5	0.0	300	6	77	1
5	0.0	114	3	20	1
4	0.0	241	2	4	1
5	0.0	439	1	79	1
5	0.3333333333333333	89	5	7	1
4	0.5	204	1	2	1
5	0.0	167	1	1	1
5	0.0	642	1	5	1
5	0.0	355	8	4	1
5	0.9090909090909091	519	1	7	1
5	0.0	670	17	170	1
4	0.5	358	11	112	1
1	0.0	338	1	5	0
2	0.3333333333333333	626	115	7	0
4	0.0	332	5	9	1
1	0.631578947368421	231	2	2	0
5	0.0	325	8	424	1
5	0.0	141	1	913	1
5	0.6666666666666666	149	1	21	1
5	0.0	139	1	25	1
5	0.75	454	8	165	1
5	0.2857142857142857	1673	4	58	1
5	0.0	413	5	5	1
5	0.0	327	32	81	1
5	0.3333333333333333	185	7	127	1
5	0.0	126	1	9	1
5	0.0	196	3	1	1
2	0.0	322	2	234	0
5	0.5	438	1	35	1
1	0.0	1639	26	80	0
5	0.6666666666666666	92	4	22	1
5	0.5	310	1	5	1
1	0.0	196	16	1	0
3	0.0	525	9	284	0
5	0.0	945	1	23	1
5	0.0	157	9	455	1
5	0.0	294	1	24	1
5	0.0	311	6	38	1
5	0.5	663	1	34	1
5	0.5	372	3	22	1
5	0.8888888888888888	514	9	14	1
5	0.0	364	2	10	1
5	0.6666666666666666	362	17	149	1
2	0.5	317	30	385	0
4	0.0	604	12	530	1
5	0.75	317	3	22	1
5	0.0	434	9	455	1
1	0.6666666666666666	267	3	77	0
5	0.0	436	4	103	1
4	0.5	89	3	23	1
5	0.5	174	1	18	1
3	0.9411764705882353	454	1	11	0
5	0.0	108	2	30	1
5	0.0	553	3	3	1
5	0.8	264	1	5	1
1	0.0	151	1	84	0
4	0.0	108	1	11	1
2	0.0	216	1	205	0
5	0.8888888888888888	116	1	623	1
1	0.3076923076923077	569	10	38	0
5	0.0	148	2	36	1
5	0.5	214	2	94	1
5	0.0	182	1	1	1
4	0.8	596	176	39	1
5	0.8571428571428571	348	1	13	1
1	0.0	336	3	22	0
5	0.75	157	12	103	1
2	0.0	862	1	95	0
5	0.0	156	5	271	1
5	0.0	268	1	3	1
2	0.0	330	1	21	0
2	0.25	985	5	5	0
5	0.0	275	6	424	1
5	0.75	106	7	8	1
1	0.0	218	4	7	0
5	0.3333333333333333	86	1	190	1
5	0.0	117	1	1	1
5	0.6666666666666666	347	15	47	1
3	0.8	583	201	5	0
5	0.0	164	1	21	1
4	0.0	626	8	48	1
2	0.6666666666666666	404	19	254	0
5	0.6666666666666666	213	3	14	1
5	0.0	130	5	4	1
5	0.875	1129	3	43	1
5	0.0	657	5	95	1
5	0.5	142	5	2	1
5	0.0	178	11	101	1
5	0.0	420	17	103	1
5	0.0	192	2	2	1
2	0.0	148	3	3	0
1	0.75	243	10	2	0
4	0.6666666666666666	170	1	10	1
5	0.0	251	4	103	1
5	0.75	106	1	16	1
4	0.0	525	3	186	1
2	0.0	148	1	8	0
5	0.90625	949	15	126	1
5	0.0	426	14	424	1
5	0.5	495	5	94	1
4	0.0	414	11	564	1
5	0.0	212	4	12	1
5	0.6666666666666666	430	1	4	1
3	0.5	617	6	9	0
5	0.3333333333333333	102	1	24	1
2	0.4	253	57	165	0
5	0.75	186	10	209	1
5	0.0	422	1	2	1
1	0.75	949	3	15	0
4	0.3333333333333333	454	3	26	1
4	0.5	150	2	251	1
4	0.0	451	24	324	1
1	0.0	227	1	38	0
5	0.8	196	1	7	1
5	0.0	395	1	15	1
5	0.0	179	3	6	1
5	0.0	141	4	171	1
1	0.9375	571	4	157	0
5	0.75	233	13	15	1
5	0.3333333333333333	148	1	18	1
4	0.0	114	14	60	1
1	0.6666666666666666	110	79	10	0
5	0.9333333333333333	293	8	27	1
4	0.0	332	1	5	1
2	0.0	147	3	2	0
5	0.0	410	11	2	1
5	0.0	143	14	105	1
5	0.0	117	21	8	1
5	0.5	777	9	25	1
5	0.0	344	1	24	1
1	0.5	359	3	50	0
5	0.0	159	2	2	1
5	0.8571428571428571	290	6	232	1
5	0.5	88	6	14	1
1	0.16666666666666666	1135	9	81	0
3	0.0	187	2	28	0
4	0.3333333333333333	194	3	97	1
5	0.0	988	6	223	1
5	0.0	196	5	3	1
5	0.0	153	6	128	1
5	0.7142857142857143	296	7	50	1
5	0.5	505	1	13	1
4	0.0	266	2	17	1
2	0.9	196	1	34	0
5	0.9333333333333333	540	7	52	1
5	0.0	454	1	11	1
3	0.5	154	1	10	0
5	0.5	132	3	3	1
1	0.0	170	25	170	0
4	0.0	330	9	22	1
5	0.75	163	1	3	1
5	0.5	541	24	9	1
4	0.0	349	12	137	1
3	0.5	346	54	81	0
5	0.0	294	1	172	1
5	0.0	543	7	455	1
4	0.0	494	27	387	1
5	0.0	977	1	9	1
5	0.0	206	1	63	1
5	0.5	310	1	25	1
5	0.0	238	1	6	1
3	0.0	347	3	57	0
4	0.0	569	16	207	1
1	0.4666666666666667	555	4	632	0
5	0.0	184	1	1	1
5	0.9090909090909091	145	1	13	1
5	0.0	233	14	101	1
1	0.75	232	2	6	0
5	0.0	1381	17	288	1
2	0.5	710	2	218	0
1	0.6666666666666666	123	1	35	0
3	0.0	487	32	288	0
5	0.75	407	4	137	1
5	0.0	775	4	413	1
5	0.0	233	19	332	1
4	0.0	351	78	9	1
2	0.0	239	5	257	0
5	0.5	211	6	19	1
5	0.8	361	5	324	1
1	0.5	360	2	4	0
5	0.0	151	7	74	1
5	0.0	168	9	413	1
5	0.6666666666666666	344	2	6	1
5	0.5	89	1	1	1
4	0.5	665	4	8	1
5	0.5	1953	1	4	1
5	0.0	297	12	8	1
1	0.4	151	1	3	0
5	0.8333333333333334	1135	25	170	1
5	0.0	344	1	2	1
5	0.5	510	18	25	1
1	0.6666666666666666	330	2	3	0
5	0.0	96	12	78	1
5	0.0	183	14	105	1
5	0.0	1265	4	2	1
5	0.4	123	1	104	1
2	0.0	820	3	556	0
1	0.9166666666666666	577	1	2	0
5	0.5	224	19	60	1
5	0.0	545	5	457	1
5	0.0	126	1	9	1
5	0.0	252	17	155	1
1	0.8	366	1	93	0
4	0.0	339	1	6	1
5	0.5	649	34	126	1
2	0.6666666666666666	162	1	2	0
5	0.0	140	1	18	1
5	0.0	1213	8	11	1
5	0.6666666666666666	508	10	101	1
4	0.0	602	31	206	1
4	0.8	472	5	59	1
4	0.0	91	10	41	1
5	0.0	229	1	8	1
4	0.0	707	157	5	1
3	0.7142857142857143	602	4	84	0
4	0.0	374	1	72	1
1	0.0	330	8	1	0
5	0.0	135	1	17	1
5	0.6666666666666666	270	5	55	1
1	0.5	647	1	3	0
1	0.2857142857142857	176	2	82	0
1	0.2	645	1	7	0
5	0.6666666666666666	242	4	5	1
5	0.5	347	1	5	1
5	0.5	501	4	10	1
3	0.0	857	1	3	0
5	0.0	105	5	46	1
3	0.0	201	3	35	0
5	0.6666666666666666	1046	3	257	1
5	0.5	327	1	3	1
5	0.0	222	2	114	1
4	0.0	768	59	43	1
5	0.0	387	8	73	1
5	0.0	315	1	13	1
2	0.0	381	2	27	0
5	0.0	816	1	3	1
4	0.0	472	1	3	1
5	0.0	318	2	2	1
5	0.0	473	4	218	1
5	0.0	300	13	332	1
5	0.5	396	83	14	1
5	0.0	121	11	94	1
5	0.0	406	3	9	1
1	0.6875	385	2	14	0
2	0.3333333333333333	467	19	488	0
5	0.0	223	1	23	1
3	0.625	3178	14	488	0
5	0.0	593	28	114	1
5	0.6666666666666666	944	127	170	1
4	0.8333333333333334	2755	3	46	1
5	0.75	445	9	340	1
2	0.9	622	1	7	0
5	0.0	298	1	8	1
5	0.9166666666666666	324	1	35	1
4	0.0	343	1	13	1
3	0.0	485	4	3	0
4	0.0	409	18	146	1
5	0.0	681	7	101	1
5	0.3333333333333333	170	25	170	1
4	0.0	164	1	1	1
5	0.0	247	8	72	1
5	0.0	217	1	3	1
1	0.2	330	73	118	0
3	0.6666666666666666	83	6	24	0
5	0.0	214	2	19	1
5	0.0	205	10	137	1
5	0.6666666666666666	353	1	3	1
5	0.0	872	4	274	1
5	0.0	791	1	98	1
1	0.0	159	1	3	0
5	0.0	213	1	198	1
5	0.0	491	6	98	1
5	0.3333333333333333	353	1	30	1
5	0.5	362	1	117	1
3	0.0	303	1	2	0
4	0.5	393	16	11	1
5	0.5	285	10	54	1
5	0.0	77	1	1	1
5	0.0	84	9	9	1
2	0.5	417	5	159	0
5	0.8571428571428571	174	4	9	1
5	0.9333333333333333	1283	1	28	1
5	0.3333333333333333	367	5	159	1
5	0.8333333333333334	643	3	389	1
3	0.0	100	5	3	0
5	0.0	275	6	424	1
5	0.5	1627	2	487	1
2	0.0	371	32	6	0
4	0.0	143	4	138	1
5	0.5	252	1	27	1
5	0.5	103	2	163	1
5	0.0	213	3	5	1
4	0.5	264	11	59	1
5	0.0	381	14	362	1
5	0.75	173	1	25	1
3	0.4444444444444444	135	1	2	0
5	0.5	168	8	385	1
5	0.0	429	1	20	1
5	0.0	280	4	57	1
4	0.0	481	3	530	1
5	0.6428571428571429	215	1	49	1
5	0.0	184	2	77	1
3	0.5714285714285714	535	7	632	0
3	0.8	686	1	19	0
2	0.043478260869565216	353	1	68	0
5	0.5	223	1	3	1
4	0.0	647	14	101	1
3	0.0	148	104	1	0
5	0.0	1250	42	88	1
5	0.0	157	2	33	1
1	0.0	289	4	301	0
5	0.5	220	1	30	1
4	0.0	244	8	209	1
1	0.42857142857142855	112	9	72	0
5	0.6666666666666666	932	18	3	1
1	0.0	1398	1	3	0
5	0.6	2029	60	2	1
2	0.5	327	14	60	0
2	0.0	452	17	15	0
1	0.0	208	7	19	0
1	0.6666666666666666	188	5	324	0
5	0.0	656	14	282	1
5	0.0	95	1	13	1
4	0.0	604	4	13	1
5	0.0	178	11	56	1
1	0.6666666666666666	222	1	50	0
5	0.0	144	2	24	1
1	0.7142857142857143	3340	1	232	0
5	0.0	78	1	18	1
5	0.0	112	1	1	1
5	0.5	546	5	56	1
4	0.0	937	3	295	1
5	0.5	272	1	7	1
5	0.0	169	1	232	1
3	0.75	1780	116	37	0
5	0.0	213	1	1	1
5	0.0	1055	11	9	1
5	0.6666666666666666	211	2	11	1
5	0.0	335	10	219	1
5	0.5	238	9	564	1
5	0.5	104	1	30	1
5	0.0	995	1	2	1
5	0.6666666666666666	606	3	206	1
5	0.5	316	4	542	1
5	0.0	270	6	1	1
5	0.5	133	1	7	1
4	0.0	205	5	202	1
4	0.0	294	69	274	1
5	0.875	1189	120	67	1
5	0.0	129	6	254	1
5	0.5	862	26	170	1
5	0.6	217	2	9	1
5	0.0	180	1	22	1
5	0.75	440	17	10	1
1	0.6666666666666666	148	2	24	0
5	0.0	466	58	19	1
4	0.0	156	1	6	1
5	0.0	135	28	3	1
5	0.0	132	7	67	1
3	0.5	678	2	5	0
5	0.0	571	3	96	1
4	0.5	793	25	455	1
5	0.0	465	43	66	1
5	0.5	155	1	5	1
5	0.0	263	4	8	1
3	0.0	171	5	251	0
5	0.0	797	52	288	1
2	0.0	135	2	2	0
5	0.0	189	2	1	1
5	0.0	211	6	192	1
5	0.0	113	1	18	1
5	0.5	197	8	385	1
5	0.0	122	1	3	1
1	0.0	97	3	118	0
5	0.3333333333333333	204	5	30	1
5	0.0	410	1	50	1
5	0.6666666666666666	579	2	17	1
4	0.0	279	2	9	1
5	0.75	448	7	130	1
4	0.6666666666666666	426	1	40	1
5	0.0	179	4	251	1
5	0.0	242	11	112	1
1	0.0	196	2	6	0
5	0.0	85	13	87	1
5	0.96	257	2	49	1
5	0.75	231	4	17	1
5	0.0	165	13	62	1
4	0.0	557	5	86	1
5	0.0	631	1	2	1
5	0.6666666666666666	359	4	542	1
5	0.75	1907	1	4	1
5	0.0	121	11	94	1
5	0.0	208	13	324	1
3	0.75	350	12	4	0
2	0.0	105	2	4	0
5	0.6666666666666666	213	6	39	1
2	0.8	240	2	5	0
4	0.0	179	3	159	1
5	0.8888888888888888	1135	31	30	1
5	0.3333333333333333	793	3	109	1
5	0.0	137	1	7	1
4	0.5	84	1	1	1
1	0.0	929	1	1	0
5	0.6666666666666666	234	4	194	1
5	0.0	164	21	25	1
5	0.0	143	1	10	1
4	0.0	240	3	138	1
5	0.0	221	1	10	1
1	0.75	283	1	46	0
5	0.5	452	2	7	1
1	0.0	238	1	6	0
5	0.0	237	5	487	1
1	0.25	984	16	18	0
5	0.5	471	1	2	1
5	0.0	350	4	114	1
5	0.0	1019	84	3	1
5	0.0	481	2	506	1
5	0.5	306	2	18	1
5	0.0	109	9	387	1
4	0.5	256	2	159	1
1	0.0	131	79	1	0
5	0.3333333333333333	215	125	288	1
4	0.0	314	1	251	1
5	0.0	296	2	10	1
5	0.6666666666666666	127	8	28	1
5	0.7142857142857143	803	10	5	1
2	0.0	850	2	3	0
5	0.0	199	25	170	1
5	0.3333333333333333	98	21	172	1
3	0.7142857142857143	744	2	32	0
4	0.0	937	3	295	1
5	0.0	163	4	274	1
2	0.6666666666666666	741	11	34	0
2	0.0	329	2	10	0
5	0.0	163	25	170	1
5	0.6666666666666666	127	10	310	1
4	0.0	105	1	35	1
1	0.6666666666666666	324	3	172	0
1	0.5	485	3	171	0
5	0.0	344	1	37	1
5	0.5	178	2	1	1
5	0.0	186	33	385	1
2	0.0	261	1	7	0
5	0.0	196	1	6	1
5	0.0	444	6	22	1
5	0.0	139	1	15	1
5	0.8333333333333334	161	1	16	1
4	0.0	510	2	1	1
5	0.0	452	3	2	1
4	0.0	175	1	5	1
5	0.6666666666666666	180	6	72	1
5	0.0	657	3	387	1
5	0.0	212	4	32	1
5	0.7272727272727273	2183	14	375	1
5	0.5	263	1	15	1
5	0.0	335	2	9	1
5	0.5	145	13	3	1
5	0.8	499	1	85	1
3	0.0	114	1	9	0
4	0.0	129	2	4	1
2	0.0	256	5	41	0
3	0.8571428571428571	297	121	2	0
5	0.0	128	2	14	1
5	0.0	336	1	52	1
5	0.6666666666666666	236	1	2	1
5	0.0	193	14	217	1
5	0.6666666666666666	495	8	18	1
1	0.0	867	1	5	0
5	0.0	153	1	15	1
3	0.0	1040	14	105	0
3	0.0	135	1	15	0
5	0.0	85	2	10	1
5	0.5	213	2	19	1
5	0.0	296	1	2	1
5	0.8181818181818182	259	1	38	1
1	0.0	547	1	2	0
5	0.8571428571428571	973	1	10	1
3	0.2	143	17	105	0
5	0.0	187	16	25	1
5	0.5	192	1	11	1
5	0.0	188	2	25	1
5	0.0	329	28	332	1
5	0.0	162	14	15	1
1	0.0	254	1	172	0
5	0.0	104	1	2	1
5	0.0	504	8	118	1
3	0.5	173	1	15	0
5	0.0	810	12	564	1
5	0.75	374	1	4	1
5	0.3333333333333333	323	4	238	1
5	0.0	220	40	52	1
