recode,yob,year,smsa,agesq,annwage,ind,occ,marchwt,state,metcode,division,race,age,vet,weeks,marital,class,esr,hrslw,hrsly,higratt,higrcomp,wageflag,esrflag,age2,educ,veteran,black,other,city,balsmsa,spsepres,lott1,lott2,lott3,lott4,lott5,lott6,lott7,lott8,lott9,lott10,lott11,lott12,lott13,college,someco,yr81,yr82,yr83,yr84,yr85,yob44,yob45,yob46,yob47,yob48,yob49,yob50,yob51,yob52,yob53,neweng,midatl,eastnth,westnth,sthatl,eaststh,weststh,mount,pacific
2,53,79,1600.0,676.0,0.0,897.0,190.0,89083.0,33.0,2.0,3.0,1.0,26.0,6.0,52.0,1.0,6.0,1.0,50.0,50.0,13.0,1.0,0.0,0.0,26,12,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8,44,79,0.0,1156.0,21135.0,467.0,162.0,55032.0,35.0,3.0,3.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,46.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,49,79,5000.0,841.0,8200.0,127.0,715.0,84557.0,59.0,2.0,5.0,1.0,29.0,6.0,52.0,6.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
13,46,79,5000.0,1089.0,9000.0,158.0,612.0,89102.0,59.0,2.0,5.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,18.0,2.0,0.0,0.0,33,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,44,79,5000.0,1156.0,14000.0,889.0,330.0,66852.0,59.0,2.0,5.0,1.0,34.0,1.0,52.0,8.0,1.0,1.0,40.0,40.0,16.0,2.0,1.0,0.0,35,14,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,47,79,3360.0,961.0,9928.0,69.0,461.0,97771.0,74.0,1.0,7.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,5.0,1.0,0.0,0.0,32,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,44,79,3360.0,1156.0,18923.0,67.0,415.0,86103.0,74.0,1.0,7.0,1.0,34.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,15.0,1.0,0.0,0.0,35,14,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,49,79,0.0,841.0,7000.0,757.0,644.0,83607.0,74.0,1.0,7.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,30,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9,45,79,0.0,1089.0,15000.0,628.0,762.0,97540.0,74.0,1.0,7.0,1.0,33.0,6.0,52.0,1.0,1.0,1.0,46.0,50.0,13.0,1.0,0.0,0.0,34,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14,50,79,0.0,841.0,13026.0,937.0,961.0,83607.0,74.0,1.0,7.0,1.0,29.0,6.0,52.0,1.0,4.0,1.0,96.0,72.0,14.0,2.0,0.0,0.0,29,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6,44,79,0.0,1156.0,6240.0,757.0,473.0,71348.0,74.0,2.0,7.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,49,79,0.0,841.0,5200.0,857.0,913.0,69654.0,58.0,3.0,5.0,1.0,29.0,6.0,52.0,8.0,3.0,1.0,40.0,40.0,8.0,1.0,0.0,0.0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,44,79,0.0,1156.0,5088.0,289.0,492.0,94936.0,74.0,1.0,7.0,1.0,34.0,1.0,48.0,1.0,1.0,1.0,32.0,40.0,13.0,1.0,0.0,0.0,35,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,49,79,0.0,841.0,23000.0,917.0,164.0,91803.0,74.0,1.0,7.0,1.0,29.0,1.0,52.0,1.0,2.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,30,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,53,79,2080.0,625.0,200.0,69.0,421.0,53336.0,84.0,1.0,8.0,1.0,25.0,6.0,2.0,1.0,1.0,1.0,35.0,30.0,10.0,2.0,0.0,0.0,26,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14,45,79,2080.0,1089.0,13200.0,179.0,152.0,60563.0,84.0,1.0,8.0,1.0,33.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,34,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,49,79,4480.0,841.0,15000.0,887.0,305.0,70683.0,93.0,1.0,9.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,40.0,45.0,13.0,1.0,0.0,0.0,30,12,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12,47,79,4480.0,961.0,10000.0,268.0,633.0,72243.0,93.0,1.0,9.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,7.0,1.0,0.0,0.0,32,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,47,79,4480.0,961.0,0.0,0.0,0.0,70261.0,93.0,1.0,9.0,1.0,31.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,13.0,1.0,0.0,0.0,32,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,50,79,4480.0,841.0,15000.0,278.0,706.0,68558.0,93.0,1.0,9.0,1.0,29.0,6.0,52.0,6.0,1.0,1.0,42.0,40.0,15.0,2.0,0.0,0.0,29,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,53,79,7360.0,625.0,21000.0,148.0,692.0,60648.0,93.0,2.0,9.0,1.0,25.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,1.0,0.0,26,12,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,44,79,7280.0,1156.0,13000.0,539.0,715.0,69114.0,93.0,1.0,9.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,1.0,0.0,35,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,52,79,7280.0,729.0,15800.0,467.0,321.0,57742.0,93.0,2.0,9.0,1.0,27.0,6.0,52.0,1.0,1.0,1.0,40.0,48.0,15.0,1.0,0.0,0.0,27,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,50,79,7320.0,841.0,23326.0,197.0,680.0,65578.0,93.0,2.0,9.0,1.0,29.0,6.0,51.0,1.0,1.0,1.0,52.0,50.0,14.0,1.0,0.0,0.0,29,13,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,51,79,0.0,729.0,11000.0,669.0,916.0,30933.0,88.0,4.0,8.0,1.0,27.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,28,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11,47,79,0.0,961.0,18011.0,77.0,441.0,32241.0,85.0,4.0,8.0,1.0,31.0,1.0,48.0,1.0,1.0,1.0,42.0,40.0,15.0,2.0,0.0,0.0,32,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,53,79,0.0,676.0,5000.0,838.0,902.0,32629.0,85.0,4.0,8.0,1.0,26.0,5.0,52.0,4.0,2.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,26,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9,44,79,0.0,1156.0,7000.0,17.0,822.0,67018.0,93.0,2.0,9.0,1.0,34.0,6.0,48.0,1.0,1.0,1.0,60.0,40.0,13.0,1.0,0.0,0.0,35,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,44,79,0.0,1156.0,12100.0,17.0,822.0,76129.0,93.0,2.0,9.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,60.0,60.0,8.0,1.0,0.0,0.0,35,7,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,47,79,360.0,961.0,0.0,69.0,522.0,67753.0,93.0,1.0,9.0,1.0,31.0,1.0,40.0,1.0,6.0,1.0,40.0,40.0,16.0,1.0,0.0,0.0,32,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,53,79,360.0,625.0,9000.0,609.0,231.0,68551.0,93.0,1.0,9.0,1.0,25.0,6.0,52.0,1.0,1.0,1.0,40.0,48.0,14.0,1.0,0.0,0.0,26,13,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,49,79,360.0,841.0,13928.0,448.0,621.0,61704.0,93.0,1.0,9.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,14.0,1.0,1.0,0.0,30,13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
10,53,79,360.0,676.0,7850.0,108.0,690.0,69899.0,93.0,1.0,9.0,1.0,26.0,6.0,45.0,1.0,1.0,1.0,40.0,40.0,12.0,1.0,0.0,0.0,26,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,44,79,4480.0,1156.0,2871.0,69.0,510.0,68472.0,93.0,2.0,9.0,1.0,34.0,6.0,44.0,1.0,1.0,1.0,30.0,40.0,12.0,2.0,0.0,0.0,35,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,47,79,4480.0,961.0,11500.0,937.0,410.0,60444.0,93.0,2.0,9.0,1.0,31.0,6.0,52.0,1.0,4.0,1.0,40.0,40.0,11.0,1.0,0.0,0.0,32,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,48,79,4480.0,900.0,8000.0,448.0,375.0,60444.0,93.0,2.0,9.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,48.0,40.0,15.0,1.0,0.0,0.0,31,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,50,79,4480.0,841.0,24000.0,287.0,402.0,60444.0,93.0,2.0,9.0,1.0,29.0,1.0,52.0,1.0,4.0,1.0,40.0,35.0,13.0,1.0,3.0,0.0,29,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6,53,79,0.0,625.0,15000.0,787.0,944.0,65857.0,93.0,2.0,9.0,1.0,25.0,6.0,52.0,1.0,1.0,1.0,55.0,45.0,15.0,1.0,0.0,0.0,26,14,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,49,79,0.0,841.0,16500.0,878.0,100.0,65090.0,93.0,2.0,9.0,1.0,29.0,6.0,52.0,1.0,4.0,1.0,56.0,40.0,18.0,2.0,0.0,0.0,30,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48,79,0.0,900.0,0.0,417.0,715.0,6795.0,84.0,3.0,8.0,1.0,30.0,6.0,45.0,1.0,6.0,1.0,24.0,60.0,15.0,1.0,0.0,0.0,31,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,44,79,0.0,1156.0,31000.0,448.0,552.0,62558.0,93.0,1.0,9.0,1.0,34.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,11.0,1.0,0.0,0.0,35,10,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,52,79,0.0,676.0,700.0,18.0,430.0,60940.0,93.0,1.0,9.0,1.0,26.0,6.0,27.0,1.0,1.0,3.0,0.0,40.0,15.0,1.0,0.0,0.0,27,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11,47,79,0.0,961.0,5772.0,669.0,910.0,27973.0,83.0,3.0,8.0,1.0,31.0,6.0,39.0,8.0,1.0,1.0,20.0,48.0,8.0,2.0,1.0,0.0,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,53,79,0.0,625.0,9600.0,859.0,32.0,31785.0,85.0,3.0,8.0,1.0,25.0,6.0,52.0,8.0,3.0,1.0,32.0,40.0,17.0,1.0,0.0,0.0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11,47,79,0.0,961.0,12000.0,648.0,473.0,85428.0,59.0,1.0,5.0,1.0,31.0,6.0,52.0,1.0,1.0,1.0,45.0,60.0,13.0,1.0,0.0,0.0,32,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,51,79,0.0,784.0,6000.0,609.0,473.0,184606.0,23.0,1.0,2.0,1.0,28.0,6.0,43.0,8.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,28,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11,48,79,0.0,900.0,20000.0,158.0,245.0,152522.0,23.0,2.0,2.0,1.0,30.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,31,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,44,79,0.0,1225.0,8000.0,697.0,715.0,136464.0,14.0,2.0,1.0,1.0,35.0,1.0,40.0,1.0,1.0,1.0,45.0,45.0,15.0,1.0,0.0,0.0,35,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,44,79,0.0,1156.0,25710.0,189.0,245.0,147045.0,14.0,2.0,1.0,1.0,34.0,1.0,52.0,1.0,1.0,1.0,45.0,45.0,15.0,2.0,0.0,0.0,35,13,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,46,79,0.0,1024.0,12000.0,208.0,343.0,135446.0,14.0,1.0,1.0,1.0,32.0,1.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,1.0,0.0,33,12,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,46,79,0.0,1024.0,12000.0,568.0,233.0,135408.0,14.0,2.0,1.0,1.0,32.0,1.0,52.0,1.0,1.0,1.0,45.0,45.0,17.0,1.0,1.0,0.0,33,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,47,79,0.0,961.0,15000.0,857.0,142.0,130531.0,14.0,3.0,1.0,1.0,31.0,6.0,52.0,6.0,4.0,1.0,40.0,40.0,18.0,2.0,0.0,0.0,32,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,46,79,0.0,1024.0,20000.0,139.0,410.0,160432.0,23.0,3.0,2.0,1.0,32.0,6.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,33,12,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,49,79,5600.0,841.0,20000.0,917.0,222.0,79848.0,21.0,1.0,2.0,3.0,29.0,6.0,52.0,1.0,2.0,1.0,40.0,40.0,17.0,1.0,0.0,0.0,30,16,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,52,79,5600.0,676.0,23000.0,849.0,31.0,161034.0,21.0,1.0,2.0,1.0,26.0,6.0,52.0,8.0,1.0,1.0,45.0,43.0,19.0,1.0,0.0,0.0,27,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13,48,79,5600.0,961.0,13000.0,937.0,964.0,155944.0,21.0,1.0,2.0,1.0,31.0,6.0,52.0,6.0,4.0,1.0,50.0,40.0,16.0,1.0,0.0,0.0,31,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,44,79,5600.0,1225.0,50000.0,848.0,65.0,153960.0,21.0,1.0,2.0,1.0,35.0,6.0,52.0,1.0,1.0,1.0,60.0,60.0,19.0,1.0,0.0,0.0,35,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,50,79,5600.0,784.0,11200.0,838.0,333.0,80517.0,21.0,1.0,2.0,1.0,28.0,1.0,52.0,8.0,4.0,1.0,38.0,38.0,13.0,2.0,0.0,0.0,29,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5,48,79,5600.0,900.0,0.0,67.0,245.0,253143.0,21.0,1.0,2.0,1.0,30.0,6.0,35.0,8.0,6.0,1.0,31.0,28.0,17.0,1.0,0.0,0.0,31,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,49,79,5600.0,841.0,9000.0,339.0,372.0,193710.0,21.0,1.0,2.0,1.0,29.0,6.0,52.0,7.0,1.0,1.0,24.0,40.0,19.0,1.0,3.0,0.0,30,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3,51,79,5600.0,784.0,8750.0,689.0,425.0,77397.0,21.0,1.0,2.0,1.0,28.0,6.0,52.0,1.0,1.0,1.0,48.0,48.0,10.0,2.0,0.0,0.0,28,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,52,79,5600.0,625.0,3163.0,628.0,902.0,123811.0,21.0,1.0,2.0,2.0,25.0,6.0,26.0,8.0,1.0,1.0,40.0,36.0,8.0,2.0,3.0,0.0,27,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
13,53,79,5600.0,625.0,8000.0,669.0,902.0,161034.0,21.0,1.0,2.0,1.0,25.0,6.0,52.0,8.0,1.0,1.0,40.0,40.0,11.0,1.0,3.0,0.0,26,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6,53,79,5600.0,676.0,1830.0,807.0,932.0,145228.0,21.0,1.0,2.0,1.0,26.0,6.0,20.0,1.0,1.0,1.0,41.0,40.0,13.0,1.0,0.0,0.0,26,12,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,48,79,6160.0,961.0,16000.0,717.0,3.0,145657.0,23.0,1.0,2.0,1.0,31.0,1.0,52.0,1.0,1.0,1.0,40.0,35.0,13.0,1.0,0.0,0.0,31,12,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,45,79,6160.0,1089.0,16000.0,707.0,202.0,145657.0,23.0,1.0,2.0,1.0,33.0,6.0,50.0,1.0,1.0,1.0,50.0,40.0,17.0,2.0,0.0,0.0,34,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,44,79,6160.0,1156.0,7540.0,408.0,486.0,185834.0,23.0,1.0,2.0,2.0,34.0,5.0,52.0,1.0,1.0,1.0,40.0,40.0,13.0,1.0,0.0,0.0,35,12,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,52,79,6160.0,729.0,1200.0,409.0,714.0,156574.0,23.0,1.0,2.0,1.0,27.0,5.0,45.0,8.0,1.0,5.0,0.0,20.0,19.0,1.0,0.0,0.0,27,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
14,49,79,6160.0,841.0,18000.0,838.0,65.0,145713.0,23.0,1.0,2.0,1.0,29.0,6.0,52.0,1.0,1.0,1.0,60.0,70.0,19.0,1.0,0.0,0.0,30,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,46,79,6160.0,1024.0,33100.0,848.0,65.0,150300.0,23.0,1.0,2.0,1.0,32.0,6.0,52.0,8.0,1.0,1.0,46.0,45.0,19.0,1.0,0.0,0.0,33,18,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,48,79,6160.0,900.0,25000.0,848.0,62.0,71543.0,23.0,1.0,2.0,3.0,30.0,6.0,40.0,1.0,1.0,1.0,4.0,40.0,19.0,1.0,0.0,0.0,31,18,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
